Associated_count,Time,ID,Room_Capacity,Module,Registered_Students,Hour,Date,Room,Occupancy
2,09:02:20,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
1,09:07:24,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
0,09:12:01,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
0,09:16:53,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
1,09:21:55,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
2,09:27:00,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
1,09:32:07,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
4,09:37:18,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
4,09:42:20,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
3,09:47:30,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
18,09:52:47,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
21,09:58:34,92015-11-03B002,90,Vacant,-1.0,9,2015-11-03,B002,0.0
28,10:03:51,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
29,10:08:42,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
29,10:13:08,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
30,10:18:06,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
30,10:23:02,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
31,10:28:09,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
29,10:33:16,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
28,10:38:22,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
26,10:43:31,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
30,10:48:43,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
32,10:54:35,102015-11-03B002,90,COMP30110,45.0,10,2015-11-03,B002,0.5
23,11:00:16,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
26,11:05:25,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
34,11:10:09,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
29,11:14:50,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
27,11:19:48,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
27,11:24:51,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
28,11:33:13,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
27,11:40:38,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
27,11:45:06,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
36,11:50:25,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
32,11:56:07,112015-11-03B002,90,COMP30260,18.0,11,2015-11-03,B002,0.5
31,12:01:23,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
20,12:06:30,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
21,12:11:07,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
21,12:15:55,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
20,12:20:57,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
12,12:25:58,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
7,12:31:02,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
6,12:36:12,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
5,12:41:24,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
3,12:46:32,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
3,12:51:57,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
21,12:57:37,122015-11-03B002,90,COMP40370,27.0,12,2015-11-03,B002,0.5
6,13:03:01,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
6,13:08:10,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
10,13:12:42,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
11,13:17:24,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
12,13:22:20,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
12,13:27:29,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
14,13:32:38,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
15,13:37:50,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
16,13:42:55,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
19,13:48:04,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
29,13:53:30,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
21,13:58:56,132015-11-03B002,90,Vacant,-1.0,13,2015-11-03,B002,0.0
32,14:04:19,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
46,14:09:19,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
47,14:13:37,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
48,14:18:32,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
48,14:23:32,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
51,14:28:46,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
49,14:34:16,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
46,14:39:00,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
46,14:44:09,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
46,14:49:24,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
51,14:54:50,142015-11-03B002,90,COMP30240,42.0,14,2015-11-03,B002,0.75
58,15:00:19,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
49,15:05:15,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
49,15:10:06,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
47,15:14:28,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
42,15:19:30,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
34,15:24:34,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
35,15:34:49,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
34,15:39:52,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
34,15:43:21,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
29,15:50:39,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
32,15:55:40,152015-11-03B002,90,COMP30240,42.0,15,2015-11-03,B002,0.25
34,16:00:49,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
31,16:05:49,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
32,16:10:53,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
36,16:15:24,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
40,16:20:35,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
41,16:25:26,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
40,16:30:26,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
39,16:35:32,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
38,16:40:40,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
37,16:45:45,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
33,16:50:59,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
36,16:56:24,162015-11-03B002,90,COMP40370,27.0,16,2015-11-03,B002,0.25
7,09:02:00,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
15,09:06:51,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
14,09:11:40,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
15,09:16:35,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
14,09:24:10,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
14,09:31:56,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
14,09:37:05,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
13,09:42:12,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
14,09:47:55,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
15,09:52:27,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
13,09:58:11,92015-11-04B002,90,COMP30190,29.0,9,2015-11-04,B002,0.25
12,10:03:14,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
15,10:08:04,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
15,10:12:44,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
11,10:17:55,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
14,10:22:51,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
14,10:27:07,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
15,10:33:22,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
16,10:38:08,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
15,10:43:08,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
18,10:48:26,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
18,10:53:51,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
10,10:59:46,102015-11-04B002,90,COMP40660,53.0,10,2015-11-04,B002,0.25
7,11:05:09,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
8,11:09:27,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
6,11:14:06,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
8,11:19:02,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
7,11:23:52,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
7,11:28:59,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
9,11:34:15,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
8,11:39:18,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
9,11:44:20,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
9,11:49:32,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
14,11:55:07,112015-11-04B002,90,COMP30250,22.0,11,2015-11-04,B002,0.25
23,12:00:51,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
23,12:06:11,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
30,12:10:29,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
35,12:15:15,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
34,12:23:25,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
37,12:31:57,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
39,12:35:30,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
35,12:40:40,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
37,12:45:53,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
37,12:51:28,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
35,12:57:06,122015-11-04B002,90,COMP41690 (Practical),60.0,12,2015-11-04,B002,0.5
35,13:02:27,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
27,13:07:41,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
26,13:11:43,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
23,13:16:29,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
23,13:21:30,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
24,13:26:32,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
21,13:31:34,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
22,13:36:51,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
21,13:41:49,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
24,13:47:04,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
26,13:52:25,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
29,13:58:02,132015-11-04B002,90,COMP41690 (Lecture),60.0,13,2015-11-04,B002,0.0
22,14:03:37,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
21,14:08:19,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
21,14:12:50,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
23,14:17:36,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
24,14:22:40,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
24,14:27:42,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
27,14:32:53,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
24,14:38:20,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
23,14:43:19,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
23,14:48:20,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
25,14:53:46,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
19,14:59:22,142015-11-04B002,90,COMP30220,38.0,14,2015-11-04,B002,0.25
9,15:04:34,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
4,15:09:08,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
5,15:13:47,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
5,15:18:36,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
4,15:23:48,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
4,15:28:39,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
5,15:33:45,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
6,15:38:49,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
7,15:44:02,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
6,15:49:14,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
6,15:54:50,152015-11-04B002,90,COMP30520 & COMP41110,79.0,15,2015-11-04,B002,0.0
9,16:00:14,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
9,16:05:38,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
15,16:09:51,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
15,16:14:42,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
19,16:19:34,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
19,16:24:29,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
21,16:34:40,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
21,16:39:49,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
21,16:45:04,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
20,16:49:12,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
18,16:55:16,162015-11-04B002,90,COMP30250,22.0,16,2015-11-04,B002,0.25
2,09:02:10,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
0,09:07:06,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
0,09:11:55,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
0,09:16:45,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
0,09:21:46,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
2,09:26:50,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
4,09:31:58,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
3,09:36:58,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
4,09:42:02,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
7,09:47:26,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
30,09:53:02,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
30,09:58:37,92015-11-05B002,90,Vacant,-1.0,9,2015-11-05,B002,0.0
31,10:04:06,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
37,10:08:34,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
34,10:13:12,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
30,10:18:06,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
31,10:23:08,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
32,10:28:09,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
36,10:33:17,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
35,10:38:47,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
35,10:43:57,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
34,10:49:05,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
35,10:54:41,102015-11-05B002,90,COMP30110,45.0,10,2015-11-05,B002,0.5
37,11:00:36,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
35,11:05:47,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
39,11:09:57,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
34,11:14:52,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
35,11:19:35,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
31,11:24:36,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
29,11:34:41,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
26,11:45:51,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
26,11:50:02,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
33,11:55:44,112015-11-05B002,90,COMP40370,27.0,11,2015-11-05,B002,0.25
32,12:01:12,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
18,12:06:20,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
21,12:10:50,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
21,12:15:38,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
23,12:20:33,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
21,12:25:33,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
21,12:30:43,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
20,12:36:11,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
19,12:41:47,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
18,12:46:44,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
19,12:52:08,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
16,12:57:51,122015-11-05B002,90,COMP30260,18.0,12,2015-11-05,B002,0.25
14,13:03:10,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
12,13:08:06,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
10,13:12:30,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
9,13:17:21,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
12,13:22:29,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
11,13:27:30,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
11,13:32:37,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
9,13:37:57,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
8,13:41:28,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
17,13:47:59,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
25,13:53:21,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
26,13:59:09,132015-11-05B002,90,COMP47290,0.0,13,2015-11-05,B002,0.25
38,14:05:16,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
33,14:08:56,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
34,14:13:33,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
34,14:18:32,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
30,14:23:48,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
31,14:28:39,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
30,14:33:35,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
26,14:39:15,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
26,14:43:49,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
31,14:49:00,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
38,14:54:46,142015-11-05B002,90,COMP30240,42.0,14,2015-11-05,B002,0.25
47,15:00:31,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
49,15:05:16,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
48,15:09:33,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
46,15:14:38,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
45,15:19:21,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
48,15:24:24,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
51,15:29:25,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
52,15:34:28,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
55,15:39:39,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
55,15:44:55,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
48,15:49:52,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
48,15:55:25,152015-11-05B002,90,COMP30520,60.0,15,2015-11-05,B002,0.5
46,16:00:46,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
48,16:06:01,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
44,16:10:40,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
43,16:15:20,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
42,16:20:16,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
33,16:25:19,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
26,16:30:17,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
26,16:35:20,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
26,16:40:28,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
24,16:45:28,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
23,16:50:30,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
22,16:55:46,162015-11-05B002,90,COMP30520,60.0,16,2015-11-05,B002,0.0
2,09:01:03,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
2,09:06:03,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
2,09:10:52,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
3,09:15:52,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
3,09:20:51,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
3,09:25:56,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
3,09:31:04,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
2,09:36:10,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
2,09:41:09,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
2,09:46:23,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
3,09:51:33,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
2,09:56:58,92015-11-06B002,90,COMP30220,38.0,9,2015-11-06,B002,0.0
2,10:02:24,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
3,10:07:08,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
2,10:11:47,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
3,10:16:44,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
4,10:21:43,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
4,10:26:45,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
2,10:31:52,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
2,10:36:10,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
6,10:42:39,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
8,10:47:16,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
11,10:52:31,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
16,10:58:23,102015-11-06B002,90,Vacant,-1.0,10,2015-11-06,B002,0.0
16,11:03:39,112015-11-06B002,90,COMP30190,29.0,11,2015-11-06,B002,0.25
15,11:08:05,112015-11-06B002,90,COMP30190,29.0,11,2015-11-06,B002,0.25
16,11:12:53,112015-11-06B002,90,COMP30190,29.0,11,2015-11-06,B002,0.25
13,11:17:44,112015-11-06B002,90,COMP30190,29.0,11,2015-11-06,B002,0.25
18,11:22:41,112015-11-06B002,90,COMP30190,29.0,11,2015-11-06,B002,0.25
20,11:27:55,112015-11-06B002,90,COMP30190,29.0,11,2015-11-06,B002,0.25
